Brand,Price,Original Price,Discount,Rating,Reviews,Product Link,Image URL
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,135,https://www.lenskart.com/vincent-chase-vc-e17742-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e17742-c1-eyeglasses_dsc8221_07_12_2024.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),4.8,55,https://www.lenskart.com/john-jacobs-jj-e16575-c2-eye.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-blue-rimless-rectangle-john-jacobs-eco-acetate-jj-e16575-c2-eyeglasses_img_2919_28_02_2023.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),4.9,289,https://www.lenskart.com/john-jacobs-jj-e14492-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14492-c3-eyeglasses_g_8040.jpg
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,1182,https://www.lenskart.com/lenskart-air-la-e14961-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-silver-transparent-full-rim-round-lenskart-air-signia-la-e14961-c2-eyeglasses_g_3222_06_oct22.jpg
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,1587,https://www.lenskart.com/vincent-chase-vc-e13394-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13394-c4-eyeglasses_g_9810.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),4.8,30,https://www.lenskart.com/john-jacobs-jj-e70131-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-wayfarer-john-jacobs-jj-rich-acetate-jj-e70131-eyeglasses_dsc2343_11_02_2025.jpg
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.7,1166,https://www.lenskart.com/vincent-chase-vc-e11152-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-transparent-full-rim-rectangle-vincent-chase-classic-acetate-vc-e11152-c4-eyeglasses__dsc5765_23_04_2024.jpg
John Jacobs,₹3300,₹ 3900,(15% OFF),4.9,108,https://www.lenskart.com/john-jacobs-jj-e16846-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/grey-full-rim-rectangle-john-jacobs-tr-flex-jj-e16846-c3-eyeglasses__dsc5133_23_04_2024.jpg
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,1666,https://www.lenskart.com/lenskar-air-la-e12709-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-gold-full-rim-rectangle-lenskart-air-signia-la-e12709-c2-eyeglasses_csvfile-1652945022363-g_4083.jpg
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,2230,https://www.lenskart.com/vincent-chase-vc-e14032-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-gold-full-rim-round-vincent-chase-sleek-steel-vc-e14032-c4-eyeglasses_vincent-chase-vc-e14032-c4-eyeglasses_g_4238_5july23.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),5,41,https://www.lenskart.com/john-jacobs-jj-e70134-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-square-john-jacobs-jj-rich-acetate-jj-e70134-eyeglasses_dsc2299_11_02_2025.jpg
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,627,https://www.lenskart.com/lenskart-air-la-e14360/n-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-transparent-full-rim-round-lenskart-air-essentials-la-e14360-n-c1-eyeglasses_csvfile-1699433637726-img_3729.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),4.6,14,https://www.lenskart.com/john-jacobs-jj-e70179-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70179-c1-eyeglasses__dsc8815_08_07_2025.jpg
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,296,https://www.lenskart.com/lenskart-air-la-e17171-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/sky-blue-transparent-full-rim-rectangle-lenskart-air-flex-la-e17171-c2-eyeglasses__dsc7758_02_07_2024.jpg
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,623,https://www.lenskart.com/vincent-chase-vc-e16002-m-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-gold-full-rim-square-vincent-chase-sleek-steel-vce16002-m-c1-eyeglasses__dsc8881_09_07_2024.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),4.8,46,https://www.lenskart.com/john-jacobs-jj-e70127-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-wayfarer-john-jacobs-jj-rich-acetate-jj-e70127-eyeglasses_dsc2223_11_02_2025.jpg
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,167,https://www.lenskart.com/vincent-chase-vc-e17201-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e17201-c2-eyeglass_dsc2534_13_08_2024.jpg
John Jacobs,₹4300,₹ 4900,(12% OFF),4.7,631,https://www.lenskart.com/john-jacobs-jj-e11549-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-black-full-rim-round-john-jacobs-supreme-steel-jj-e11549-c4-eyeglasses_g_6459_8_17_22.jpg
