Brand,Price,Original Price,Discount,Rating,Reviews,Product Link,Image URL,Category
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,43.0,https://www.lenskart.com/vincent-chase-vc-e18153-gold-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18153-gold-eyeglasses_dsc9855_21_07_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,51.0,https://www.lenskart.com/vincent-chase-vce000715-black-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vce000715-black-1-eyeglasses_dsc5008_12_06_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,403.0,https://www.lenskart.com/lenskart-air-la-e14802-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e14802-c2-eyeglasses_g_6000_24_11_2022.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,56.0,https://www.lenskart.com/lenskart-air-la-e17911-black-eye.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17911-black-eyeglasses_dsc6196_27_06_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,35.0,https://www.lenskart.com/vincent-chase-vc-e18441-brown demi-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/tortoise-full-rim-square-vincent-chase-acetate-vc-e18441-eyeglasses_dsc1748_05_08_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.9,45.0,https://www.lenskart.com/lenskart-air-la-e17711-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17711-c1-eyeglasses__dsc3687_18_12_2024.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,4397.0,https://www.lenskart.com/vincent-chase-vc-e14977-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-silver-full-rim-geometric-vincent-chase-hybrid-vc-e14977-eyeglasses__dsc3451_26_05_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,845.0,https://www.lenskart.com/vincent-chase-vc-e13447-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-transparent-full-rim-rectangle-vincent-chase-classic-acetate-vc-e13447-c4-eyeglasses__dsc5777_23_04_2024.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,113.0,https://www.lenskart.com/vincent-chase-vce000393-c-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vce000393-c-1-eyeglasses_dsc8485_14_01_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,174.0,https://www.lenskart.com/vincent-chase-vc-e16611-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-full-rim-rectangle-vincent-chase-classic-acetate-vc-e16611-c1-eyeglasses_img_6306_09_02_2024.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,14.0,https://www.lenskart.com/vincent-chase-vce000391-c-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vce000391-c-1-eyeglasses__dsc1491_30_04_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,293.0,https://www.lenskart.com/lenskart-air-la-e13071-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/green-gunmetal-full-rim-round-lenskart-air-fusion-la-e13071-c4-eyeglasses_csvfile-1692341479661-g_8767.jpg,Final_Products
Lenskart Hustlr,₹1400,₹ 1900,(26% OFF),4.8,137.0,https://www.lenskart.com/lenskart-hustlr-la-e15417-c10-dup3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-night-full-rim-square_207671_2.jpg,Final_Products
Lenskart STUDIO,₹2400,₹ 2900,(17% OFF),4.7,14.0,https://www.lenskart.com/lenskart-studio-lk-e18189-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-studio-lk-e18189-black-eyeglasses_dsc2500_19_08_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),5.0,21.0,https://www.lenskart.com/lenskart-air-la-e18148-transparent-grey-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-rectangle-unisex-lenskart-air-classics-la-e18148-eyeglasses_dsc4215_19_08_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.9,18.0,https://www.lenskart.com/lenskart-air-la-e18149-transparent-purple-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/purple-cat-eye-women-lenskart-air-classics-la-e18149-eyeglasses_dsc4265_19_08_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,63.0,https://www.lenskart.com/lenskart-air-la-e18523-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-blue-full-rim-rectangle-lenskart-air-air-classics-la-e18523-eyeglasses__dsc7242_01_07_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,47.0,https://www.lenskart.com/vincent-chase-vc-e14972-n-c11-eyeglassesss.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e14972-n-c11-eyeglasses_dsc0642_30_04_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,3858.0,https://www.lenskart.com/vincent-chase-vc-e13785-gold-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/rose-gold-full-rim-geometric-vincent-chase-metal-vc-e13785-eyeglasses__dsc9927_25_04_2025.jpg,Final_Products
OWNDAYS,₹4300,₹ 4900,(12% OFF),4.7,15.0,https://www.lenskart.com/owndays-od-e50080-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/gunmetal-blue-full-rim-rectangle-owndays-od-titanium-od-e50080-eyeglasses__dsc0187_17_01_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,89.0,https://www.lenskart.com/vincent-chase-vc-e18242-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-full-rim-rectangle-vincent-chase-metal-vc-e18242-eyeglasses__dsc7449_16_07_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),5.0,11.0,https://www.lenskart.com/vincent-chase-vc-e18387-silver3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18387-silver-eyeglasses_dsc5395_23_06_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,22.0,https://www.lenskart.com/vincent-chase-vc-e18439-brown demi-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/tortoise-full-rim-square-vincent-chase-acetate-vc-e18439-eyeglasses_dsc1060_05_08_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,240.0,https://www.lenskart.com/lenskart-air-la-e16721-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-grey-transparent-full-rim-rectangle-lenskart-air-essentials-la-e16721-c2-eyeglasses_img_5266_04_03_2024.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,223.0,https://www.lenskart.com/lenskart-air-la-e16165-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-gunmetal-transparent-full-rim-square-lenskart-air-fusion-la-e16165-c2-eyeglasses__dsc9459_9_10_25.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.7,3.0,https://www.lenskart.com/vincent-chase-vc-e18162-gold-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-gold-yellow-transparent-full-rim-rectangle-vincent-chase-metal-vc-e18162-eyeglasses__dsc0847_04_08_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,123.0,https://www.lenskart.com/vincent-chase-vce000735-pink-eyeglasses-eye.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-transparent-silver-full-rim-square-vincent-chase-hybrid-vc-e000735-eyeglasses__dsc9770_28_04_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.9,38.0,https://www.lenskart.com/lenskart-air-la-e18147-transparent-dark-blue-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-blue-rectangle-unisex-lenskart-air-classics-la-e18147-eyeglasses_dsc4205_19_08_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,25.0,https://www.lenskart.com/vincent-chase-vc-e18438-dk grey transparent-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18438-dk-grey-transparent-eyeglasses__dsc8866_add14_07_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,1559.0,https://www.lenskart.com/lenskart-air-la-e14963-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/green-transparent-grey-green-full-rim-round-lenskart-air-signia-la-e14963-c3-eyeglasses_g_3201_06_oct22.jpg,Final_Products
Lenskart Air,₹2400,₹ 2900,(17% OFF),0.0,,https://www.lenskart.com/lenskart-air-la-e17917-grey-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-gradient-full-rim-square-lenskart-air-innovation-la-e17917-clip-on-eyeglasses__dsc6011_image_pla_24_09_2025.jpg,Final_Products
OWNDAYS,₹4300,₹ 4900,(12% OFF),4.9,10.0,https://www.lenskart.com/owndays-od-e50106-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50106-c1-eyeglasses__dsc8806_10_07_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,99.0,https://www.lenskart.com/lenskart-air-la-e17725-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-square-lenskart-air-lenskart-innovation-la-e17725-eyeglasses__dsc8067_28_03_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,30.0,https://www.lenskart.com/lenskart-air-la-e17712-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17712-c2-eyeglasses__dsc3659_18_12_2024.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,23.0,https://www.lenskart.com/vincent-chase-vc-e13393-m-c8-eyeglassesss.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-half-rim-square-vincent-chase-lenskart-half-rim-vc-e13393-m-eyeglasses__dsc4980_20_06_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,99.0,https://www.lenskart.com/lenskart-air-la-e17725-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-full-rim-square-lenskart-air-lenskart-innovation-la-e17725-eyeglasses__dsc8104_28_03_2025.jpg,Final_Products
Fossil,₹6200,₹ 6800,(9% OFF),4.9,136.0,https://www.lenskart.com/fossil-fos-7149/g-4in-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//f/i/brown-purple-tortoise-full-rim-round-fossil-premium-fos-7149-g-4in-eyeglasses_g_9533_05_17_23.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,67.0,https://www.lenskart.com/vincent-chase-vce000656-c 2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/matte-black-rimless-rectangle-vincent-chase-vc-e000656-eyeglasses_mm_dsc1022.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,277.0,https://www.lenskart.com/lenskart-air-lae000631-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/matte-black-full-rim-rectangle-lenskart-air-classics-la-e000631-eyeglasses__dsc8442_03_06_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,277.0,https://www.lenskart.com/lenskart-air-lae000631-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-blue-matte-blue-full-rim-rectangle-lenskart-air-classics-la-e000631-eyeglasses__dsc8351_03_06_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,1666.0,https://www.lenskart.com/lenskart-air-la-e12709-light-grey-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e12709-light-grey-eyeglasses__dsc8197_28_03_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,70.0,https://www.lenskart.com/lenskart-air-la-e17892-blue-transparent-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17892-blue-transparent-eyeglasses_dsc2485_12_05_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.7,623.0,https://www.lenskart.com/vincent-chase-vc-e11803-purple transparent-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-transparent-full-rim-cat-eye-vincent-chase-vc-classic-acetate-vc-e11803-eyeglasses__dsc3095_14_02_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),5.0,4.0,https://www.lenskart.com/vincent-chase-vc-e18590-rose-gold-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18590-rose-gold-eyeglasses__dsc7338_22_09_2025.jpg,Final_Products
Lenskart STUDIO,₹2400,₹ 2900,(17% OFF),4.8,207.0,https://www.lenskart.com/lenskart-lk-e-16506-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-lk-e16506-c2-eyeglasses_img_2629_30_11_2023.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),5.0,1.0,https://www.lenskart.com/vincent-chase-vc-e18387-black1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18387-black-eyeglasses_dsc5404_23_06_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,10.0,https://www.lenskart.com/vincent-chase-vc-e18537-purple-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/light-purple-full-rim-cat-eye-vincent-chase-acetate-vc-e18537-eyeglasses__dsc1829_08_08_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,1232.0,https://www.lenskart.com/vincent-chase-vc-e13499-c6-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13499-c6-eyeglasses_g_7598_21_12_2022.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,10.0,https://www.lenskart.com/vincent-chase-vce000387-c-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vce000387-c-1-eyeglasses__dsc1518_30_04_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,53.0,https://www.lenskart.com/vincent-chase-vc-e18240-gold-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-full-rim-aviator-vincent-chase-metal-vc-e18240-eyeglasses__dsc6591_26_06_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.9,20.0,https://www.lenskart.com/lenskart-air-la-e18173-dark-grey-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-full-rim-rectangle-lenskart-air-classics-la-e18173-eyeglasses__dsc6329_18_09_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,619.0,https://www.lenskart.com/vincent-chase-vc-e13451-w-c10-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13451-w-c10-eyeglasses__dsc5185_image_pla.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,164.0,https://www.lenskart.com/vincent-chase-vce000660-c 1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/dark-gunmetal-rimless-square-vincent-chase-lenskart-rimless-vc-e000660-eyeglasses__dsc5818_20_06_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),5.0,11.0,https://www.lenskart.com/vincent-chase-vc-e18387-black2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18387-black-eyeglasses_dsc5415_23_06_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,136.0,https://www.lenskart.com/vincent-chase-vce000665-c 2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/purple-rimless-cat-eye-vincent-chase-lenskart-rimless-vc-e000665-eyeglasses__dsc0462_24_04_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,280.0,https://www.lenskart.com/lenskart-air-la-e17591-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17591-c1-eyeglasses_dsc5711_23_11_2024.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,183.0,https://www.lenskart.com/vincent-chase-vc-e-11801-c14-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e11801-c14-eyeglasses_img_9775_05_01_2024.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.7,56.0,https://www.lenskart.com/lenskart-air-la-e17895-blue-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17895-blue-eyeglasses_dsc2512_12_05_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.5,6.0,https://www.lenskart.com/vincent-chase-vc-e18587-rose-gold-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/rose-gold-full-rim-cat-eye-vincent-chase-metal-vc-e18587-eyeglasses__dsc4527_04_09_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,66.0,https://www.lenskart.com/lenskart-air-lae000569-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-lae000569-c3-eyeglasses__dsc6044_24_12_2204.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,91.0,https://www.lenskart.com/vincent-chase-vce000717-navy-blue-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-half-rim-square-vincent-chase-lenskart-half-rim-vc-e000717-eyeglasses__dsc5000_20_06_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,18.0,https://www.lenskart.com/vincent-chase-vc-e18093-silver-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e18093-silver-eyeglasses__dsc8271_04_07_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,1151.0,https://www.lenskart.com/vincent-chase-vc-e17036-sky-blue-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e17036-sky-blue-eyeglasses_dsc3143_20_08_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.9,29.0,https://www.lenskart.com/lenskart-air-la-e17905-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17905-black-eyeglasses_dsc6177_27_06_2025.jpg,Final_Products
Lenskart,₹2400,₹ 2900,(17% OFF),4.8,50.0,https://www.lenskart.com/lenskart-lk-e18243-xw-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-square-lenskart-ip-lk-e18243-xw-eyeglasses_dsc3835_30_05_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.9,88.0,https://www.lenskart.com/vincent-chase-vce000399-c-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vce000399-c-1-eyeglasses_dsc8195_14_01_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.9,54.0,https://www.lenskart.com/lenskart-air-la-e17893-crystal-transparent-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17893-crystal-transparent-eyeglasses_dsc2449_12_05_2025.jpg,Final_Products
Lenskart STUDIO,₹2400,₹ 2900,(17% OFF),4.8,16.0,https://www.lenskart.com/lenskart-air-lk-e18206-dark grey-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-grey-full-rim-square-lenskart-studio-innovation-lk-e18206-eyeglasses__dsc4946_3_01sep25.gif,Final_Products
Lenskart Air,₹2400,₹ 2900,(17% OFF),4.8,42.0,https://www.lenskart.com/lenskart-air-lae000576-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-lae000576-c1-eyeglasses__dsc5154_07_04_2025.jpg,Final_Products
Lenskart,₹2400,₹ 2900,(17% OFF),4.8,137.0,https://www.lenskart.com/lenskart-lk-e18245-dark-blue-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/navy-blue-full-rim-geometric-lenskart-ip-lk-e18245-eyeglasses_dsc4050_30_05_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,31.0,https://www.lenskart.com/vincent-chase-vce000392-c-1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vce000392-c-1-eyeglasses__dsc1509_30_04_2025.jpg,Final_Products
Lenskart Air,₹1400,₹ 1900,(26% OFF),4.8,62.0,https://www.lenskart.com/lenskart-air-la-e17898-crystal-transparent-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e17898-crystal-transparent-eyeglasses_dsc2467_12_05_2025.jpg,Final_Products
Vincent Chase,₹1400,₹ 1900,(26% OFF),4.8,2670.0,https://www.lenskart.com/vincent-chase-vc-e13634-c9-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-full-rim-geometric-vincent-chase-sleek-steel-vc-e13634-c9-eyeglasses__dsc8320_03_09_2024.jpg,Final_Products
